Train_Number,Train_Name,Start_Station,Start_Code,Destination_Station,Destination_Code,Departure,Arrival
25014,Corbet Prk Link,Ramnagar,RMR,Jaisalmer,JSM,14:23,06:50
5312,Rmr Ljn Special,Ramnagar,RMR,Lucknow Ne,NER,01:36,00:21
,,,,,,,
18631,Rnc Garibnwaz E,Ranchi,RNC,Ajmer Junction,AII,13:43,13:40
18603,Rnc Bgp Express,Ranchi,RNC,Bhagalpur,BGP,13:28,19:35
13403,Vananchal Express,Ranchi,RNC,Bhagalpur,BGP,22:06,09:18
18611,Rnc Bsb Express,Ranchi,RNC,Varanasi Junction,BSBS,03:14,08:17
18619,Rnc Dumk Express,Ranchi,RNC,Dumka,DUMK,01:03,21:27
18628,Rnc Hwh Intercity Express,Ranchi,RNC,Howrah Junction,HWH,08:40,13:11
22892,Rnc Hwh Intercity Express,Ranchi,RNC,Howrah Junction,HWH,05:37,17:42
12020,Shatabdi Express,Ranchi,RNC,Howrah Junction,HWH,14:31,18:14
18605,Rnc Jyg Express,Ranchi,RNC,Jaynagar,JYG,12:48,08:56
15661,Rnc Kyq Express,Ranchi,RNC,Kamakhya,KYQ,19:19,18:28
18609,Rnc Ltt Express,Ranchi,RNC,Lokmanyatilak T,LTT,07:39,03:39
3446,Rnc Mldt Special,Ranchi,RNC,Malda Town,MLDT,10:41,01:13
12825,Jhrkhnd S Krant,Ranchi,RNC,New Delhi,NDLS,05:43,13:23
12877,Rnc Garib Rath,Ranchi,RNC,New Delhi,NDLS,02:51,06:16
12453,Rnc Ndls Raj Express,Ranchi,RNC,New Delhi,NDLS,03:38,17:57
12439,Rnc Ndls Raj Express,Ranchi,RNC,New Delhi,NDLS,22:10,18:53
18629,Rnc Njp Express,Ranchi,RNC,New Jalpaiguri,NJP,01:55,10:00
8629,Rnc Njp Special,Ranchi,RNC,New Jalpaiguri,NJP,05:42,05:05
12366,Pnbe Janshatabd,Ranchi,RNC,Patna Junction,PNBE,14:22,13:04
8624,Rnc Pnbe Special,Ranchi,RNC,Patna Junction,PNBE,00:28,07:28
,,,,,,,
18417,Rajya Rani Express,Rourkela,ROU,Bhubaneswar,BBS,04:57,22:00
18105,Rou Bbs Intercity Express,Rourkela,ROU,Bhubaneswar,BBS,04:45,11:07
18109,Rou Muri Jat Express,Rourkela,ROU,Jammu Tawi,JAT,05:36,10:27
18107,Rou Krpu Express,Rourkela,ROU,Koraput,KRPU,04:26,08:24
,,,,,,,
53046,Mayurakshi F Pa,Rampur Hat,RPH,Howrah Junction,HWH,09:39,03:04
12348,Rampurhat Express,Rampur Hat,RPH,Howrah Junction,HWH,16:17,15:07
53048,Viswabharti Passenger,Rampur Hat,RPH,Howrah Junction,HWH,15:58,02:48
13188,Rph Sdah Express,Rampur Hat,RPH,Sealdah,SDAH,13:49,11:29
12374,Rph Sdah Intrct,Rampur Hat,RPH,Sealdah,SDAH,11:37,03:15
,,,,,,,
59811,Haldighati Passenger,Ratlam Junction,RTM,Agra Fort,AF,01:23,16:12
19653,Ratlam Ajmer Express,Ratlam Junction,RTM,Ajmer Junction,AII,12:47,11:51
19327,Rtm Udaipur Express,Ratlam Junction,RTM,Udaipur City,UDZ,04:48,12:11
3544,Rxl Asn Special,Raxual Junction,RXL,Asansol Junction,ASN,04:38,13:49
14017,Sadbhavna Express,Raxual Junction,RXL,Delhi,DLI,15:38,15:49
14015,Sadbhawana Express,Raxual Junction,RXL,Delhi,DLI,11:24,08:30
14007,Sadbhawna Express,Raxual Junction,RXL,Delhi,DLI,07:01,03:17
15273,Satyagrah Express,Raxual Junction,RXL,Delhi,DLI,09:21,00:08
13022,Mithila Express,Raxual Junction,RXL,Howrah Junction,HWH,00:09,08:16
13044,Rxl Hwh Express,Raxual Junction,RXL,Howrah Junction,HWH,08:36,14:45
3030,Rxl Hwh Special,Raxual Junction,RXL,Howrah Junction,HWH,19:05,15:36
3044,Rxl Hwh Special,Raxual Junction,RXL,Howrah Junction,HWH,03:40,09:54
17006,Dbg Hyb Express,Raxual Junction,RXL,Hyderabad Decan,HYB,15:11,00:07
,,,,,,,
16532,Garib Nawaz Express,Bangalore Cy Junction,SBC,Ajmer Junction,AII,18:07,01:19
18464,Prasanthi Express,Bangalore Cy Junction,SBC,Bhubaneswar,BBS,05:40,00:31
56503,Vijayawada Passenger,Bangalore Cy Junction,SBC,Vijayawada Junction,BZA,23:23,10:22
16526,Kanyakumari Express,Bangalore Cy Junction,SBC,Kanyakumari,CAPE,14:50,13:29
15901,Dibrugarh Express,Bangalore Cy Junction,SBC,Dibrugarh,DRB,15:29,08:33
12725,Intercity Express,Bangalore Cy Junction,SBC,Dharwad,DWR,23:06,19:12
12677,Ernakulam Express,Bangalore Cy Junction,SBC,Eranakulam Junction,ERS,00:13,10:07
22608,Ernakulam Superfast Express,Bangalore Cy Junction,SBC,Eranakulam Junction,ERS,06:41,02:47
12684,Ernakulam Superfast Express,Bangalore Cy Junction,SBC,Eranakulam Junction,ERS,03:32,17:09
12509,Guwahati Express,Bangalore Cy Junction,SBC,Guwahati,GHY,22:29,07:19
16506,Gandhidham Express,Bangalore Cy Junction,SBC,Gandhidham Bg,GNC,09:29,12:47
16508,Jodhpur Express,Bangalore Cy Junction,SBC,Jodhpur Junction,JU,16:09,02:57
16534,Sbc Jodhpur Express,Bangalore Cy Junction,SBC,Jodhpur Junction,JU,08:15,06:45
12786,Kacheguda Express,Bangalore Cy Junction,SBC,Kacheguda,KCG,11:30,02:09
7686,Kacheguda Express,Bangalore Cy Junction,SBC,Kacheguda,KCG,14:51,21:50
16315,Kochuveli Express,Bangalore Cy Junction,SBC,Kochuveli,KCVL,09:47,13:12
6313,Kochuveli Express,Bangalore Cy Junction,SBC,Kochuveli,KCVL,04:37,12:05
16589,Rani Chennamma,Bangalore Cy Junction,SBC,C Shahumharaj T,KOP,12:51,23:24
2509,Bnc Kyq Premium,Bangalore Cy Junction,SBC,Kamakhya,KYQ,02:18,01:57
12640,Brindavan Express,Bangalore Cy Junction,SBC,Chennai Central,MAS,20:27,17:13
12610,Chennai Express,Bangalore Cy Junction,SBC,Chennai Central,MAS,13:57,19:41
12658,Chennai Mail,Bangalore Cy Junction,SBC,Chennai Central,MAS,23:58,18:18
12608,Lalbagh Express,Bangalore Cy Junction,SBC,Chennai Central,MAS,09:53,02:46
22626,Mas Double Deck,Bangalore Cy Junction,SBC,Chennai Central,MAS,12:51,05:15
6030,Sbc Mas Express,Bangalore Cy Junction,SBC,Chennai Central,MAS,13:16,19:49
12028,Shatabdi Express,Bangalore Cy Junction,SBC,Chennai Central,MAS,11:34,06:50
11302,Udyan Express,Bangalore Cy Junction,SBC,Mumbai Central,MMCT,00:06,02:11
16216,Chamundi Express,Bangalore Cy Junction,SBC,Mysore Junction,MYS,15:07,21:44
56264,Mysore Passenger,Bangalore Cy Junction,SBC,Mysore Junction,MYS,23:57,16:10
16558,Rajyarani Express,Bangalore Cy Junction,SBC,Mysore Junction,MYS,14:01,18:51
12614,Tippu Express,Bangalore Cy Junction,SBC,Mysore Junction,MYS,03:49,16:35
17235,Nagercoil Express,Bangalore Cy Junction,SBC,Nagercoil Junction,NCJ,03:10,02:12
12627,Karnataka Express,Bangalore Cy Junction,SBC,New Delhi,NDLS,11:13,05:08
16594,Sbc Nanded Express,Bangalore Cy Junction,SBC,Nanded,NED,17:30,13:43
22691,RaJPhani Express,Bangalore Cy Junction,SBC,Hazrat Nizamuddin,NMZ,06:27,01:07
22693,RaJPhani Express,Bangalore Cy Junction,SBC,Hazrat Nizamuddin,NMZ,00:20,22:47
12493,RaJPhani Express,Bangalore Cy Junction,SBC,Hazrat Nizamuddin,NMZ,00:02,20:55
2354,Patna Premium S,Bangalore Cy Junction,SBC,Patna Junction,PNBE,22:17,18:21
12295,Sanghamitra Express,Bangalore Cy Junction,SBC,Patna Junction,PNBE,17:16,06:32
6513,Sbc Pnbe Express,Bangalore Cy Junction,SBC,Patna Junction,PNBE,14:15,23:08
8470,Puri Garib Rath,Bangalore Cy Junction,SBC,Puri,PURI ,19:40,12:15
16201,Sbc Smet Express,Bangalore Cy Junction,SBC,Shimoga Town,SMET,09:03,04:59
6515,Tirunelveli Junction Express,Bangalore Cy Junction,SBC,Tirunelveli Junction,TEN,00:15,09:54
16227,Talguppa Express,Bangalore Cy Junction,SBC,Talguppa,TLGP,09:24,00:17
6571,Tiruchchiexp,Bangalore Cy Junction,SBC,Tiruchchirapali,TPTY,13:58,00:38
22617,Tirupathi Express,Bangalore Cy Junction,SBC,Tirupati,TPTY,11:47,18:20
2659,Bnc Tvc Premium,Bangalore Cy Junction,SBC,Trivandrum Cntl,TVC,04:43,16:37
2657,Bnc Tvc Premium,Bangalore Cy Junction,SBC,Trivandrum Cntl,TVC,09:04,01:03
12079,Janshatabdi Express,Bangalore Cy Junction,SBC,SSS Hubballi Junction,UBL,04:47,06:34
,,,,,,,
18311,Sbp Bsb Express,Sambalpur,SBP,Varanasi Junction,BSBS,18:44,11:21
22804,Sbp Hwh Superfast Express,Sambalpur,SBP,Howrah Junction,HWH,03:10,00:17
18309,Nagavali Express,Sambalpur,SBP,Nanded,NED,18:44,18:48
18303,Sbp Puri Intercity Express,Sambalpur,SBP,Puri,PURI,01:29,10:48
18301,Sbp Rgda Express,Sambalpur,SBP,Rayagada,RGDA,00:42,14:19
8301,Sbp Ypr Special,Sambalpur,SBP,Yesvantpur Junction,YPR,09:20,08:03
,,,,,,,
17016,Visakha Express,Secunderabad Junction,SC,Bhubaneswar,BBS,22:28,19:45
17037,Sc Bkn Express,Secunderabad Junction,SC,Bikaner Junction,BKN,18:52,06:08
17233,Bhagyanagar Express,Secunderabad Junction,SC,Balharshah,BPQ,12:32,02:07
12796,Bza Intercity,Secunderabad Junction,SC,Vijayawada Junction,BZA,06:32,16:06
12714,Satavahana Express,Secunderabad Junction,SC,Vijayawada Junction,BZA,13:01,05:45
7210,Sc Bza Special,Secunderabad Junction,SC,Vijayawada Junction,BZA,16:48,03:02
7208,Sc Bza Special,Secunderabad Junction,SC,Vijayawada Junction,BZA,11:00,03:23
12776,Cocanada Express,Secunderabad Junction,SC,Kakrewada Town,CCT,17:44,05:43
7101,Sc Cct Special,Secunderabad Junction,SC,Kakrewada Town,CCT,06:12,22:11
2776,Sc Cct Superfast Special,Secunderabad Junction,SC,Kakrewada Town,CCT,09:12,20:48
2738,Sc Cct Superfast Special,Secunderabad Junction,SC,Kakrewada Town,CCT,04:22,15:03
7202,Sc Cct Superfast Special,Secunderabad Junction,SC,Kakrewada Town,CCT,01:45,22:18
12738,Goutami Express,Secunderabad Junction,SC,KakREWAda Port,COA,12:18,07:50
17007,Sc Dbg Express,Secunderabad Junction,SC,Darbhanga Junction,DBG,12:29,22:00
8892,Sc G Superfast Special,Secunderabad Junction,SC,Gondia Junction,G,03:13,02:28
2710,Gdr Garibrathsp,Secunderabad Junction,SC,Gudur Junction,GDR,00:23,10:28
12710,Simhapuri Express,Secunderabad Junction,SC,Gudur Junction,GDR,23:24,19:41
12513,Sc Ghy Express,Secunderabad Junction,SC,Guwahati,GHY,00:46,10:48
7249,Sc Ghy Special,Secunderabad Junction,SC,Guwahati,GHY,16:40,19:32
7149,Sc Ghy Special,Secunderabad Junction,SC,Guwahati,GHY,11:59,05:00
12590,Gorakhpur Express,Secunderabad Junction,SC,Gorakhpur Junction,GKP,23:05,09:25
17202,Golconda Express,Secunderabad Junction,SC,Guntur Junction,GNT,07:35,23:16
12706,Sc Gnt Express,Secunderabad Junction,SC,Guntur Junction,GNT,06:07,14:12
12704,Falaknuma Express,Secunderabad Junction,SC,Howrah Junction,HWH,07:08,07:21
19714,Sc Jp Express,Secunderabad Junction,SC,Jaipur,JP,16:05,22:39
9735,Sc Jp Special,Secunderabad Junction,SC,Jaipur,JP,05:44,17:25
7230,Tpty Gnt Special,Secunderabad Junction,SC,Kochuveli,KCVL,02:07,23:20
17223,Hundry Express,Secunderabad Junction,SC,Kurnool Town,KRNT,01:38,12:37
17023,Tungabhadra Express,Secunderabad Junction,SC,Kurnool Town,KRNT,07:28,01:24
17607,Tungabhadra Express,Secunderabad Junction,SC,Kurnool Town,KRNT,20:51,17:55
12220,Duronto Ac Express,Secunderabad Junction,SC,Lokmanyatilak T,LTT,12:09,00:39
2220,Sc Ltt Special,Secunderabad Junction,SC,Lokmanyatilak T,LTT,17:40,17:55
17058,Devagiri Express,Secunderabad Junction,SC,Mumbai Central,MMCT,09:41,00:12
2701,Sc Cstm Premium,Secunderabad Junction,SC,Mumbai Central,MMCT,22:04,06:39
17064,Ajanta Express,Secunderabad Junction,SC,Manmad Junction,MMR,04:15,20:07
7002,Sc Mmr Express,Secunderabad Junction,SC,Manmad Junction,MMR,06:30,17:52
17050,Machiliptnm Express,Secunderabad Junction,SC,Machelipatnam,MTM,06:49,07:56
17250,Machiliptnm Express,Secunderabad Junction,SC,Machelipatnam,MTM,06:09,08:47
7050,Sc Mtm Special,Secunderabad Junction,SC,Machelipatnam,MTM,11:26,02:54
57625,KLKtiya F Passenger,Secunderabad Junction,SC,Manuguru,MUGR,08:23,04:59
17026,Sc Mugr Express,Secunderabad Junction,SC,Manuguru,MUGR,00:08,16:48
12752,Sc Mugr Express,Secunderabad Junction,SC,Manuguru,MUGR,21:32,03:07
12771,Sc Ngp Superfast Express,Secunderabad Junction,SC,Nagpur Junction,NGP,16:42,00:47
7117,Sc Nlr Special,Secunderabad Junction,SC,Nellore,NLR,20:14,07:43
7121,Sc Nlr Special,Secunderabad Junction,SC,Nellore,NLR,13:26,18:52
7119,Sc Nsl Special,Secunderabad Junction,SC,Nagarsol,NSL,02:09,00:27
12285,Nzm Duronto Express,Secunderabad Junction,SC,Hazrat Nizamuddin,NZM,03:59,05:27
12437,RaJPhani Express,Secunderabad Junction,SC,Hazrat Nizamuddin,NZM,04:12,21:13
19201,Sc Pbr Express,Secunderabad Junction,SC,Porbandar,PBR,02:44,12:07
9222,Sc Pbr Special,Secunderabad Junction,SC,Porbandar,PBR,15:56,15:33
12791,Sc Pnbe Express,Secunderabad Junction,SC,Patna Junction,PNBE,10:27,05:06
3242,Sc Pnbe Special,Secunderabad Junction,SC,Patna Junction,PNBE,16:23,03:40
12026,Pune Shatabdi,Secunderabad Junction,SC,Pune Junction,PUNE,22:07,09:42
22850,Sc Shm Wkly Express,Secunderabad Junction,SC,Shalimar,SHM,20:54,14:25
12774,Sc Shm Ac Express,Secunderabad Junction,SC,Shalimar,SHM,06:58,19:17
17035,Telangana Express,Secunderabad Junction,SC,Sirpur Kagazngr,SKZR,03:08,02:14
17002,Sc Snsi Express,Secunderabad Junction,SC,Sarewagar Shirdi,SNSI,12:34,12:10
2704,Src Premium Special,Secunderabad Junction,SC,Santragachi Junction,SRC,02:34,10:02
12734,Narayanadri Express,Secunderabad Junction,SC,Tirupati,TPTY,22:46,09:50
12764,Padmavati Express,Secunderabad Junction,SC,Tirupati,TPTY,08:14,21:37
2732,Sc Tpty Express,Secunderabad Junction,SC,Tirupati,TPTY,10:11,09:44
12732,Sc Tpty Superfast Express,Secunderabad Junction,SC,Tirupati,TPTY,11:21,16:18
12770,Seven Hills Express,Secunderabad Junction,SC,Tirupati,TPTY,05:29,19:17
17320,Sc Ubl Express,Secunderabad Junction,SC,SSS Hubballi Junction,ULB,02:04,01:19
7320,Sc Ubl Special,Secunderabad Junction,SC,SSS Hubballi Junction,ULB,13:18,00:56
12806,Janmabhoomi Express,Secunderabad Junction,SC,Vishakapatnam,VSKP,15:07,22:09
22204,Vskp Duronto E,Secunderabad Junction,SC,Vishakapatnam,VSKP,07:19,01:15
12740,Vskp Garib Rath,Secunderabad Junction,SC,Vishakapatnam,VSKP,03:31,18:30
8573,Sc Vskp Superfast Special,Secunderabad Junction,SC,Vishakapatnam,YPR,19:49,21:12
12784,Sc Vskp Ac Express,Secunderabad Junction,SC,Vishakapatnam,YPR,06:40,10:38
2728,Sc Vskp Ac Special,Secunderabad Junction,SC,Vishakapatnam,YPR,03:22,19:42
2740,Sc Vskp Ac Special,Secunderabad Junction,SC,Vishakapatnam,YPR,16:18,21:06
7148,Sc Vskp Special,Secunderabad Junction,SC,Vishakapatnam,YPR,06:04,12:43
8512,Sc Vskp Special,Secunderabad Junction,SC,Vishakapatnam,YPR,01:09,00:15
7104,Sc Vskp Special,Secunderabad Junction,SC,Vishakapatnam,YPR,17:13,13:05
2742,Sc Vskp Superfast Special,Secunderabad Junction,SC,Vishakapatnam,YPR,18:42,19:25
8504,Sc Vskp Special,Secunderabad Junction,SC,Vishakapatnam,YPR,06:00,09:29
8502,Sc Vskp Special,Secunderabad Junction,SC,Vishakapatnam,YPR,06:04,07:19
8506,Sc Vskp Special,Secunderabad Junction,SC,Vishakapatnam,YPR,17:32,09:35
12735,Ypr Garib Rath,Secunderabad Junction,SC,Yesvantpur Junction,YPR,06:11,00:42
,,,,,,,
55616,Scl Ghy Passenger,Silchar,SCL,Guwahati,GHY,02:53,20:17
15694,Barak Valley Express,Silchar,SCL,Lumding Junction,LMG,03:44,14:11
15601,Porvotr S Kranti,Silchar,SCL,New Delhi,NDLS,04:49,14:19
25658,Kanchanjunga Express,Silchar,SCL,Sealdah,SDAH,06:07,03:49
,,,,,,,
3179,Sdah Aii Special,Sealdah,SDAH,Ajmer Junction,AII,05:16,21:26
12987,Sdah Ajmer Express,Sealdah,SDAH,Ajmer Junction,AII,19:42,11:04
3189,Sdah Anvt Special,Sealdah,SDAH,Anand Vihar Terminal,ANVT,06:03,15:59
13149,Kanchankanya Express,Sealdah,SDAH,Alipur Duar Junction,APDJ,08:18,08:34
12383,Intercity Express,Sealdah,SDAH,Asansol Junction,ASN,22:40,02:04
12317,Akal Takht Express,Sealdah,SDAH,Amritsar Junction,ASR,05:53,00:12
12379,Jalianwalab Express,Sealdah,SDAH,Amritsar Junction,ASR,23:58,11:17
13153,Gour Express,Sealdah,SDAH,Balurghat,BLGT,02:43,23:28
13133,Sdah Bsb Express,Sealdah,SDAH,Varanasi Junction,BSBS,07:11,15:28
13105,Sdah Bui Express,Sealdah,SDAH,Ballia,BUI,19:08,00:21
13119,Sdah Dli Express,Sealdah,SDAH,Delhi,DLI,15:02,06:02
2265,Sdah Dli Premiu,Sealdah,SDAH,Delhi,DLI,07:41,18:35
12329,W B Sampark Kranti,Sealdah,SDAH,Delhi,DLI,19:21,21:18
2261,Ghy Premium Special,Sealdah,SDAH,Guwahati,GHY,11:09,01:28
12343,Darjeeling Mail,Sealdah,SDAH,Haldibari,HDB,00:27,04:33
13141,Testa Torsa Express,Sealdah,SDAH,Haldibari,HDB,15:05,14:22
9310,Sdah Indb Special,Sealdah,SDAH,Indore Junction Bg,INDB,06:48,15:37
4822,Sdah Ju Premiu,Sealdah,SDAH,Jodhpur Junction,JU,12:37,04:17
13103,Bhagirathi Express,Sealdah,SDAH,Lalgola,LGL,12:12,01:34
53181,Lalgola Passenger,Sealdah,SDAH,Lalgola,LGL,15:50,11:29
53175,Sdah Lgl Pgr,Sealdah,SDAH,Lalgola,LGL,08:11,07:19
53131,Sdah Mfp Fstpgr,Sealdah,SDAH,Muzaffarpur Junction,MPF,09:03,06:45
13147,Uttar Banga Express,Sealdah,SDAH,New Cooch Behar,NCB,10:39,06:45
12259,Ndls Duronto,Sealdah,SDAH,New Delhi,NDLS,02:59,04:53
12313,Sdah RaJPhaniex,Sealdah,SDAH,New Delhi,NDLS,09:02,11:23
12377,Padatik Express,Sealdah,SDAH,New Jalpaiguri,NJP,16:48,19:44
3139,Sdah Njp Special,Sealdah,SDAH,New Jalpaiguri,NJP,20:50,23:19
22201,Duronto Express,Sealdah,SDAH,Puri,PURI,16:20,08:26
3101,Sdah Puri Special,Sealdah,SDAH,Puri,PURI,06:54,22:22
13187,Sdah Rph Express,Sealdah,SDAH,Rampur Hat,RPH,08:59,06:17
12373,Sdah Rph Intrct,Sealdah,SDAH,Rampur Hat,RPH,18:33,01:41
25657,Kanchanjanga Express,Sealdah,SDAH,Silchar,SCL,21:19,05:01
13163,Hate Bazare Express,Sealdah,SDAH,Saharsa Junction,SHC,12:55,22:49
12315,Annanya Express,Sealdah,SDAH,Udaipur City,UDZ,09:28,04:15
,,,,,,,
4731,Sgnr Bkn Special,Shri Ganganagar,SGNR,Bikaner Junction,BKN,12:35,02:16
12482,Intercity Express,Shri Ganganagar,SGNR,Delhi,DLI,05:15,13:20
4752,Sgnr Hmh Special,Shri Ganganagar,SGNR,Hanumangarh Junction,HMH,19:00,00:25
14713,Sgnr Jat Express,Shri Ganganagar,SGNR,Jammu Tawi,JAT,12:35,06:03
4733,Sgnr Jat Special,Shri Ganganagar,SGNR,Jammu Tawi,JAT,18:31,02:29
13008,U A Toofan Express,Shri Ganganagar,SGNR,Kalka,KLK,10:33,18:44
22982,Hmh Kota Superfast,Shri Ganganagar,SGNR,Kota Junction,KOTA,14:20,18:34
12486,Sgnr Ned Express,Shri Ganganagar,SGNR,Nanded,NED,16:08,19:49
4721,Sgnr Ned Superfast Special,Shri Ganganagar,SGNR,Nanded,NED,10:45,05:13
14712,Sgnr Rksh Express,Shri Ganganagar,SGNR,Rishikesh,RKSH,23:12,04:32
14526,Umb Intercity,Shri Ganganagar,SGNR,Ambala Cant Junction,UBC,21:22,06:37
,,,,,,,
22830,Shm Bhuj Superfast Express,Shalimar,SHM,Bhuj,BHUJ,14:14,04:32
8898,Shm Gondia Special,Shalimar,SHM,Gondia Junction,G,21:28,21:37
15021,Shm Gkp Express,Shalimar,SHM,Gorakhpur Junction,GKP,23:19,20:13
18030,Shm Ltt Express,Shalimar,SHM,Lokmanyatilak T,LTT,06:07,01:36
22825,Shm Mas Superfast Express,Shalimar,SHM,Chennai Central,MAS,08:10,12:21
12660,Gurudev Express,Shalimar,SHM,Nagercoil Junction,NCJ,01:38,22:12
22213,Shm Pnbe Duront,Shalimar,SHM,Patna Junction,PNBE,00:12,08:36
22835,Shm Puri Superfast Express,Shalimar,SHM,Puri,PURI,22:11,08:12
12773,Shm Sc Ac Express,Shalimar,SHM,Secunderabad Junction,SC,00:38,22:44
22849,Shm Sc Wkly Express,Shalimar,SHM,Secunderabad Junction,SC,22:43,21:19
22642,Shm Tvc Superfast Express,Shalimar,SHM,Trivandrum Cntl,TVC,15:06,23:57
19659,Shm Udz Express,Shalimar,SHM,Udaipur City,UDZ,15:55,05:01
22853,Shm Vskp Superfast Express,Shalimar,SHM,Vishakapatnam,YPR,11:12,00:28
,,,,,,,
19404,Sln Adi Express,Sultanpur,SLN,Ahmedabad Junction,ADI,15:15,00:28
19604,Sln Aii Express,Sultanpur,SLN,Ajmer Junction,AII,07:48,15:00
14013,Sln Dli Express,Sultanpur,SLN,Delhi,DLI,18:16,01:30
12144,Sln Ltt Superfast Special,Sultanpur,SLN,Lokmanyatilak T,LTT,20:54,13:32
,,,,,,,
14005,Lichchavi Express,Sitamarhi,SMI,Anand Vihar Terminal,ANVT,21:11,05:56
3328,Smi Dhn Special,Sitamarhi,SMI,Dhanbad Junction,DHN,09:42,11:59
13156,Mithilanchal Express,Sitamarhi,SMI,Kolkata,KOAA,22:05,15:36
13166,Smi Koaa Express,Sitamarhi,SMI,Kolkata,KOAA,03:53,10:33
15724,Smi Njp Express,Sitamarhi,SMI,New Jalpaiguri,NJP,03:33,19:06
,,,,,,,
17207,Snsi Bza Express,Sarewagar Shirdi,SNSI,Vijayawada Junction,BZA,20:52,21:06
17205,Snsi Cct Express,Sarewagar Shirdi,SNSI,Kakrewada Town,CCT,13:01,23:47
22893,Snsi Hwh Superfast Express,Sarewagar Shirdi,SNSI,Howrah Junction,HWH,18:00,14:42
22455,Snsi Klk Superfast Express,Sarewagar Shirdi,SNSI,Kalka,KLK,03:11,21:12
22602,Snsi Chennai Express,Sarewagar Shirdi,SNSI,Chennai Central,MAS,12:48,17:02
51034,Cstm Fast Passenger,Sarewagar Shirdi,SNSI,Mumbai Central,MMCT,08:07,14:52
16218,Snsi Mys Express,Sarewagar Shirdi,SNSI,Mysore Junction,MYS,08:03,04:49
4011,Snsi Ndls Special,Sarewagar Shirdi,SNSI,New Delhi,NDLS,11:41,17:52
18408,Snsi Puri Express,Sarewagar Shirdi,SNSI,Puri,PURI,13:41,13:26
2745,Snsi Puri Special,Sarewagar Shirdi,SNSI,Puri,PURI,01:13,16:32
1037,Snsi Pvr Special,Sarewagar Shirdi,SNSI,Pandharpur,PVR,21:39,00:38
17001,Snsi Sc Express,Sarewagar Shirdi,SNSI,Secunderabad Junction,SC,21:34,22:41
6805,Snsi Tpj Special,Sarewagar Shirdi,SNSI,Tiruchchirapali,TPTY,10:28,08:55
17418,Tirupati Express,Sarewagar Shirdi,SNSI,Tirupati,TPTY,15:10,02:31
18504,Snsi Vskp Express,Sarewagar Shirdi,SNSI,Vishakapatnam,YPR,19:11,21:48
22802,Snsi Vskp Express,Sarewagar Shirdi,SNSI,Vishakapatnam,YPR,02:46,10:05
2802,Snsi Vskp Special,Sarewagar Shirdi,SNSI,Vishakapatnam,YPR,06:48,10:17
8568,Snsi Vskp Special,Sarewagar Shirdi,SNSI,Vishakapatnam,YPR,06:45,08:54
,,,,,,,
18009,Src Aii Express,Santragachi Junction,SRC,Ajmer Junction,AII,08:49,05:56
22857,Src Anvt Superfast Express,Santragachi Junction,SRC,Anand Vihar Terminal,ANVT,22:42,00:17
2853,Src Ers Premium,Santragachi Junction,SRC,Eranakulam Junction,ERS,10:24,10:57
1074,Src Ltt Special,Santragachi Junction,SRC,Lokmanyatilak T,LTT,11:17,02:53
1222,Src Ltt Special,Santragachi Junction,SRC,Lokmanyatilak T,LTT,02:51,11:47
22851,Maq Vivek Express,Santragachi Junction,SRC,Mangalore Cntl,MAQ,11:58,06:56
22807,Src Mas Ac Express,Santragachi Junction,SRC,Chennai Central,MAS,11:07,21:37
2807,Src Mas Special,Santragachi Junction,SRC,Chennai Central,MAS,01:32,23:44
1070,Src Cstm Special,Santragachi Junction,SRC,Mumbai Central,MMCT,15:57,23:52
8053,Src Mtc Special,Santragachi Junction,SRC,Meerut City,MTC,09:29,03:11
12768,Ned Wkly Express,Santragachi Junction,SRC,Nanded,NED,17:20,09:37
22813,Src Prdp Superfast Express,Santragachi Junction,SRC,Paradip,PRDP,23:44,13:10
12883,Rupasibangla Express,Santragachi Junction,SRC,Purulia Junction,PRR,21:38,12:20
8409,Src Puri Special,Santragachi Junction,SRC,Puri,PURI,06:29,09:20
8402,Src Puri Special,Santragachi Junction,SRC,Puri,PURI,21:21,07:35
2837,Src Puri Premiu,Santragachi Junction,SRC,Puri,PURI,23:07,01:14
8007,Src Puri Special,Santragachi Junction,SRC,Puri,PURI,22:10,10:16
8474,Src Puri Special,Santragachi Junction,SRC,Puri,PURI,04:36,14:27
8013,Src Puri Special,Santragachi Junction,SRC,Puri,PURI,20:56,00:25
8011,Src Puri Special,Santragachi Junction,SRC,Puri,PURI,23:38,03:31
8009,Src Puri Special,Santragachi Junction,SRC,Puri,PURI,06:05,03:57
2849,Src Rjt Special,Santragachi Junction,SRC,RAJKOT,RJT,00:32,13:01
2773,Src Sc Premium,Santragachi Junction,SRC,Secunderabad Junction,SC,05:17,02:15
2703,Src Sc Premium,Santragachi Junction,SRC,Secunderabad Junction,SC,14:36,07:07
22855,Src Tpty Superfast Express,Santragachi Junction,SRC,Tirupati,TPTY,00:35,13:30
2865,Src Ypr Superfast Special,Santragachi Junction,SRC,Yesvantpur Junction,YPR,17:57,11:09
,,,,,,,
9610,St Aii Special,SURAT,ST,Ajmer Junction,AII,01:58,20:22
9015,St Ald Special,SURAT,ST,Allahabad Junction,ALD,06:03,22:08
59025,St Amravati Passenger,SURAT,ST,Amravati,AMI,13:18,09:07
19047,St Bhagalpur Express,SURAT,ST,Bhagalpur,BGP,03:49,04:52
